Product name,Original Price,Discount,Price After Discount,Ratings
"Infinix Smart 6 Plus (Tranquil Sea Blue, 64 GB)  (3 GB RAM)","₹9,999",17% off,"₹8,299",4.3
"Infinix Smart 5 (7° Purple, 32 GB)  (2 GB RAM)",N/A,16% off,N/A,4.3
"Infinix Smart 5 (Obsidian Black, 32 GB)  (2 GB RAM)",N/A,16% off,N/A,4.3
"Infinix Smart 5 (Aegean Blue, 32 GB)  (2 GB RAM)","₹8,999",16% off,"₹7,499",4.3
"Infinix Smart 5 (Morandi Green, 32 GB)  (2 GB RAM)","₹8,999",16% off,"₹7,499",4.3
"Infinix Hot 8 (Cosmic Purple, 64 GB)  (4 GB RAM)",N/A,60% off,N/A,4.5
"Infinix Hot 8 (Shark Grey, 64 GB)  (4 GB RAM)",N/A,60% off,"₹8,999",4.5
"Infinix Hot 8 (Quetzal Cyan, 64 GB)  (4 GB RAM)",N/A,60% off,"₹8,999",4.5
"Infinix Smart 4 Plus (Quetzal Cyan, 32 GB)  (3 GB RAM)",N/A,60% off,N/A,4.4
"Infinix Hot 9 Pro (Ocean Wave, 64 GB)  (4 GB RAM)",N/A,57% off,"₹10,999",4.4
"Infinix Zero 8i (Black Diamond, 128 GB)  (8 GB RAM)",N/A,23% off,"₹18,999",4.2
"Infinix Zero 8i (Silver Diamond, 128 GB)  (8 GB RAM)",N/A,15% off,N/A,4.2
"Infinix Hot 10S (Heart Of Ocean, 64 GB)  (6 GB RAM)",N/A,21% off,N/A,4.3
"Infinix Hot 10S (Morandi Green, 64 GB)  (6 GB RAM)","₹13,999",21% off,"₹10,999",4.3
"Infinix Hot S3 (Sandstone Black, 32 GB)  (3 GB RAM)",N/A,60% off,N/A,4.2
"Infinix Hot 10S (7° Purple, 64 GB)  (6 GB RAM)","₹13,999",21% off,"₹10,999",4.3
"Infinix Hot 10S (95° Black, 64 GB)  (6 GB RAM)","₹13,999",21% off,"₹10,990",4.3
"Infinix Hot S3 (Blush Gold, 32 GB)  (3 GB RAM)",N/A,60% off,"₹9,999",4.2
"Infinix Note 12 Pro (Volcanic Grey, 256 GB)  (8 GB RAM)",N/A,22% off,N/A,4.2
"Infinix Hot 10S (Heart Of Ocean, 64 GB)  (4 GB RAM)","₹12,999",23% off,"₹9,999",4.3
"Infinix Note 7 (Forest Green, 64 GB)  (4 GB RAM)",N/A,50% off,"₹14,999",4.3
"Infinix Hot 10S (Heart Of Ocean, 64 GB)  (4 GB RAM)",N/A,23% off,N/A,4.3
"Infinix Hot 10S (7° Purple, 64 GB)  (4 GB RAM)","₹12,999",23% off,"₹9,999",4.3
"Infinix Note 7 (Forest Green, 64 GB)  (4 GB RAM)",N/A,50% off,N/A,4.3
"Infinix Hot 10S (Morandi Green, 64 GB)  (6 GB RAM)",N/A,21% off,N/A,4.3
"Infinix Hot 10S (Heart Of Ocean, 64 GB)  (6 GB RAM)",N/A,21% off,N/A,4.3
